3000	0	1.92071e-06	1.92071e-06\\  0
3500	0	1.92071e-06	1.92071e-06\\  0
4000	0.000817999	5.6066e-05	5.6066e-05\\  0.000276066
4500	0.011662	0.000210428	0.000210428\\  0.00312445
5000	0.028914	0.000328425	0.000328425\\  0.00827498
5500	0.049472	0.000425023	0.000425023\\  0.0151549
6000	0.0705339	0.000501839	0.000501839\\  0.0230469
6500	0.0884489	0.000556525	0.000556525\\  0.0311851
7000	0.10682	0.000605401	0.000605401\\  0.0396045
7500	0.120668	0.00063844	0.00063844\\  0.0477253
8000	0.134795	0.000669335	0.000669335\\  0.0556405

3000	0	1.92071e-06	1.92071e-06\\  0
3500	0	1.92071e-06	1.92071e-06\\  0
4000	0.001343	7.18037e-05	7.18037e-05\\  0.000451126
4500	0.011638	0.000210214	0.000210214\\  0.00324081
5000	0.028438	0.00032579	0.00032579\\  0.00826518
5500	0.048849	0.000422476	0.000422476\\  0.0150232
6000	0.0712909	0.000504319	0.000504319\\  0.0230673
6500	0.0893199	0.000558991	0.000558991\\  0.0313525
7000	0.106025	0.000603413	0.000603413\\  0.0396415
7500	0.121649	0.000640672	0.000640672\\  0.0478473
8000	0.134718	0.000669174	0.000669174\\  0.0557359

3000	0	1.92071e-06	1.92071e-06\\  0
3500	0	1.92071e-06	1.92071e-06\\  0
4000	0.000804999	5.56196e-05	5.56196e-05\\  0.00026706
4500	0.011906	0.000212591	0.000212591\\  0.00316963
5000	0.028922	0.000328469	0.000328469\\  0.00830654
5500	0.049276	0.000424224	0.000424224\\  0.0151195
6000	0.0705099	0.00050176	0.00050176\\  0.0230601
6500	0.0895789	0.000559722	0.000559722\\  0.0313694
7000	0.107115	0.000606136	0.000606136\\  0.0397848
7500	0.121155	0.000639549	0.000639549\\  0.0479213
8000	0.135284	0.000670358	0.000670358\\  0.0558518

3000	0	1.92071e-06	1.92071e-06\\  0
3500	0	1.92071e-06	1.92071e-06\\  0
4000	0.001182	6.73711e-05	6.73711e-05\\  0.000396502
4500	0.012304	0.000216071	0.000216071\\  0.0033668
5000	0.027615	0.000321177	0.000321177\\  0.00824086
5500	0.048776	0.000422177	0.000422177\\  0.0149769
6000	0.0712349	0.000504136	0.000504136\\  0.0230205
6500	0.0897919	0.000560321	0.000560321\\  0.0313786
7000	0.105436	0.000601932	0.000601932\\  0.0396357
7500	0.120773	0.000638679	0.000638679\\  0.047746
8000	0.135177	0.000670135	0.000670135\\  0.0557099

3000	0	0.0	0.0\\
3500	0	0.0	0.0\\
4000	0.0003476885	0.00014442139710990786	0.00014442139710990786\\
4500	0.0032254224999999997	0.00016823029835661451	0.00016823029835661451\\
5000	0.00827189	4.326698928822851e-05	4.326698928822851e-05\\
5500	0.015068625	0.0001315642557649439	0.0001315642557649439\\
6000	0.0230487	3.2796186187040987e-05	3.2796186187040987e-05\\
6500	0.0313214	0.00014560848263479092	0.00014560848263479092\\
7000	0.039666625000000004	0.00012800025437017975	0.00012800025437017975\\
7500	0.047809975000000005	0.00014540061498261248	0.00014540061498261248\\
8000	0.055734525	0.0001399384266829822	0.0001399384266829822\\
