1000	0.000749999	5.36897e-05	5.36897e-05\\  0.000912386
1250	0.021576	0.000284777	0.000284777\\  0.0134585
1500	0.0577209	0.000457094	0.000457094\\  0.0318884
1750	0.0918409	0.00056604	0.00056604\\  0.0510538
2000	0.124804	0.00064776	0.00064776\\  0.0699548
2250	0.152281	0.0007042	0.0007042\\  0.087559
2500	0.178406	0.000750378	0.000750378\\  0.104159
2750	0.201734	0.00078652	0.00078652\\  0.119587
3000	0.224669	0.000818016	0.000818016\\  0.134265
3250	0.247013	0.000845279	0.000845279\\  0.148289
3500	0.267436	0.000867519	0.000867519\\  0.161646
3750	0.287378	0.000886957	0.000886957\\  0.17447
4000	0.305504	0.000902796	0.000902796\\  0.18673

1000	0.000689999	5.15018e-05	5.15018e-05\\  0.000841868
1250	0.021123	0.000281837	0.000281837\\  0.0131093
1500	0.0573569	0.000455739	0.000455739\\  0.0315479
1750	0.0924439	0.000567707	0.000567707\\  0.0509309
2000	0.123742	0.000645389	0.000645389\\  0.0696158
2250	0.152526	0.000704664	0.000704664\\  0.0873169
2500	0.17826	0.000750138	0.000750138\\  0.103855
2750	0.202654	0.000787857	0.000787857\\  0.11946
3000	0.225107	0.000818582	0.000818582\\  0.134158
3250	0.247862	0.000846253	0.000846253\\  0.148248
3500	0.267024	0.000867095	0.000867095\\  0.161578
3750	0.287056	0.000886661	0.000886661\\  0.174409
4000	0.305202	0.000902546	0.000902546\\  0.186615

1000	0.000554999	4.62005e-05	4.62005e-05\\  0.000692019
1250	0.021202	0.000282352	0.000282352\\  0.0131387
1500	0.0574569	0.000456112	0.000456112\\  0.0315688
1750	0.0926159	0.000568181	0.000568181\\  0.0510265
2000	0.123457	0.000644751	0.000644751\\  0.0696243
2250	0.152009	0.000703683	0.000703683\\  0.0872214
2500	0.178291	0.000750189	0.000750189\\  0.103812
2750	0.202152	0.000787129	0.000787129\\  0.119375
3000	0.225503	0.000819092	0.000819092\\  0.134161
3250	0.24648	0.000844665	0.000844665\\  0.148158
3500	0.267711	0.000867802	0.000867802\\  0.161592
3750	0.286975	0.000886586	0.000886586\\  0.174403
4000	0.30556	0.000902843	0.000902843\\  0.186703

1000	0.000608999	4.83909e-05	4.83909e-05\\  0.000730413
1250	0.021058	0.000281412	0.000281412\\  0.0130299
1500	0.0568739	0.000453932	0.000453932\\  0.0313151
1750	0.0929689	0.000569152	0.000569152\\  0.0509142
2000	0.123114	0.00064398	0.00064398\\  0.0694727
2250	0.152106	0.000703868	0.000703868\\  0.0871457
2500	0.178692	0.000750849	0.000750849\\  0.103819
2750	0.201941	0.000786822	0.000786822\\  0.119375
3000	0.224204	0.000817414	0.000817414\\  0.134018
3250	0.246398	0.000844571	0.000844571\\  0.147982
3500	0.266902	0.000866969	0.000866969\\  0.161339
3750	0.286194	0.000885863	0.000885863\\  0.174077
4000	0.305155	0.000902507	0.000902507\\  0.186289

1000	0.0007941714999999999	0.00016109881352557726	0.00016109881352557726\\
1250	0.0131841	0.0003001318525833065	0.0003001318525833065\\
1500	0.03158005	0.0003747979795380001	0.0003747979795380001\\
1750	0.05098135	0.00011002035700413042	0.00011002035700413042\\
2000	0.0696669	0.0003248408700666752	0.0003248408700666752\\
2250	0.08731074999999999	0.00028596425806695744	0.00028596425806695744\\
2500	0.10391125	0.00026452100794362995	0.00026452100794362995\\
2750	0.11944925	0.0001594316401142606	0.0001594316401142606\\
3000	0.13415049999999998	0.00016131633751663503	0.00016131633751663503\\
3250	0.14816925	0.00021687920154990676	0.00021687920154990676\\
3500	0.16153875	0.00021697257873489544	0.00021697257873489544\\
3750	0.17433975000000002	0.00028286014997385415	0.00028286014997385415\\
4000	0.18658425000000003	0.00032280364869711337	0.00032280364869711337\\
