2500	0	1.92071e-06	1.92071e-06\\  0
3000	0	1.92071e-06	1.92071e-06\\  0
3500	0.000131	2.25133e-05	2.25133e-05\\  6.50234e-05
4000	0.004854	0.000136233	0.000136233\\  0.00184101
4500	0.018573	0.000264623	0.000264623\\  0.00691841
5000	0.034763	0.000359027	0.000359027\\  0.0141545
5500	0.0500369	0.000427316	0.000427316\\  0.0223376
6000	0.0662209	0.000487381	0.000487381\\  0.031191
6500	0.0799639	0.000531616	0.000531616\\  0.0400519
7000	0.0919759	0.000566414	0.000566414\\  0.0486665
7500	0.105433	0.000601925	0.000601925\\  0.0572374
8000	0.119225	0.000635131	0.000635131\\  0.0658267

2500	0	1.92071e-06	1.92071e-06\\  0
3000	0	1.92071e-06	1.92071e-06\\  0
3500	6.79999e-05	1.62754e-05	1.62754e-05\\  3.51308e-05
4000	0.004731	0.000134504	0.000134504\\  0.00177174
4500	0.017912	0.000259959	0.000259959\\  0.00666506
5000	0.034941	0.000359912	0.000359912\\  0.0139918
5500	0.0504719	0.000429071	0.000429071\\  0.0222982
6000	0.0653719	0.000484467	0.000484467\\  0.0310349
6500	0.0791989	0.000529287	0.000529287\\  0.0397892
7000	0.0932389	0.000569893	0.000569893\\  0.0485921
7500	0.105843	0.000602956	0.000602956\\  0.0572128
8000	0.11977	0.000636384	0.000636384\\  0.0658367

2500	0	1.92071e-06	1.92071e-06\\  0
3000	0	1.92071e-06	1.92071e-06\\  0
3500	6.39999e-05	1.57963e-05	1.57963e-05\\  3.22988e-05
4000	0.004671	0.000133653	0.000133653\\  0.0017449
4500	0.018138	0.000261563	0.000261563\\  0.00671147
5000	0.034562	0.000358025	0.000358025\\  0.0139331
5500	0.0512029	0.000432	0.000432\\  0.0223971
6000	0.0655019	0.000484915	0.000484915\\  0.0311444
6500	0.0790299	0.00052877	0.00052877\\  0.0399199
7000	0.0921829	0.000566986	0.000566986\\  0.0485508
7500	0.106038	0.000603445	0.000603445\\  0.0571944
8000	0.120406	0.000637841	0.000637841\\  0.0658992

2500	0	1.92071e-06	1.92071e-06\\  0
3000	0	1.92071e-06	1.92071e-06\\  0
3500	9.59999e-05	1.92984e-05	1.92984e-05\\  4.83921e-05
4000	0.00519599	0.000140925	0.000140925\\  0.00196276
4500	0.017994	0.000260542	0.000260542\\  0.00685201
5000	0.034995	0.00036018	0.00036018\\  0.0141626
5500	0.0508369	0.000430537	0.000430537\\  0.0225192
6000	0.0663239	0.000487733	0.000487733\\  0.0313736
6500	0.0794179	0.000529955	0.000529955\\  0.0401122
7000	0.0920459	0.000566607	0.000566607\\  0.0487028
7500	0.105476	0.000602033	0.000602033\\  0.0572653
8000	0.119461	0.000635674	0.000635674\\  0.0658628

2500	0	0.0	0.0\\
3000	0	0.0	0.0\\
3500	4.5211275000000004e-05	2.379727170169307e-05	2.379727170169307e-05\\
4000	0.0018301024999999999	0.00015477357166434496	0.00015477357166434496\\
4500	0.006786737500000001	0.0001884301103031959	0.0001884301103031959\\
5000	0.0140605	0.0001842222756238184	0.0001842222756238184\\
5500	0.022388025000000002	0.00015345323430500282	0.00015345323430500282\\
6000	0.031185975	0.0002246209880879705	0.0002246209880879705\\
6500	0.0399683	0.00022896578768268186	0.00022896578768268186\\
7000	0.04862805	0.00010995927665472828	0.00010995927665472828\\
7500	0.057227475	4.894615091427213e-05	4.894615091427213e-05\\
8000	0.06585635	5.1503954978090575e-05	5.1503954978090575e-05\\
