4500	1.8e-05	8.53424e-06	8.53424e-06\\  1.45829e-05
5000	0.001157	6.66563e-05	6.66563e-05\\  0.000635237
5500	0.010474	0.000199542	0.000199542\\  0.0041763
6000	0.021505	0.000284318	0.000284318\\  0.00888584
6500	0.037712	0.000373373	0.000373373\\  0.0151092
7000	0.0555589	0.000448966	0.000448966\\  0.0223328
7500	0.0737249	0.000512184	0.000512184\\  0.0301553
8000	0.0876869	0.000554354	0.000554354\\  0.037803

4500	0	1.92071e-06	1.92071e-06\\  0
5000	0.00133	7.14561e-05	7.14561e-05\\  0.000727747
5500	0.010356	0.000198427	0.000198427\\  0.00419581
6000	0.022259	0.000289148	0.000289148\\  0.00909248
6500	0.038424	0.000376742	0.000376742\\  0.0154229
7000	0.0557299	0.000449616	0.000449616\\  0.0226615
7500	0.0727749	0.000509134	0.000509134\\  0.0303066
8000	0.0878029	0.000554686	0.000554686\\  0.0379612

4500	0	1.92071e-06	1.92071e-06\\  0
5000	0.001186	6.74848e-05	6.74848e-05\\  0.000635547
5500	0.010456	0.000199373	0.000199373\\  0.00418719
6000	0.022449	0.000290351	0.000290351\\  0.00914286
6500	0.037552	0.000372612	0.000372612\\  0.0152894
7000	0.0550919	0.000447186	0.000447186\\  0.0224012
7500	0.0728929	0.000509514	0.000509514\\  0.0301088
8000	0.0875139	0.00055386	0.00055386\\  0.0377416

4500	0	1.92071e-06	1.92071e-06\\  0
5000	0.001207	6.80784e-05	6.80784e-05\\  0.000650188
5500	0.00978299	0.000192916	0.000192916\\  0.00395183
6000	0.021926	0.000287026	0.000287026\\  0.00884791
6500	0.037532	0.000372516	0.000372516\\  0.0150141
7000	0.0558459	0.000450056	0.000450056\\  0.0223062
7500	0.0726989	0.000508889	0.000508889\\  0.0299601
8000	0.0871789	0.0005529	0.0005529\\  0.0375648

4500	1.45829e-05	nan	nan\\
5000	0.00066217975	7.0434958522167e-05	7.0434958522167e-05\\
5500	0.0041277825	0.00018708485917208473	0.00018708485917208473\\
6000	0.008992272499999999	0.00023401720740590643	0.00023401720740590643\\
6500	0.015208900000000001	0.0002907534974624077	0.0002907534974624077\\
7000	0.022425425	0.00025839988923646764	0.00025839988923646764\\
7500	0.030132700000000002	0.00022711227288146115	0.00022711227288146115\\
8000	0.03776765	0.00026071783876070633	0.00026071783876070633\\
