2500	0	1.92071e-06	1.92071e-06\\  0
3000	5e-06	4.78499e-06	4.78499e-06\\  3.4768e-06
3500	0.001646	7.94748e-05	7.94748e-05\\  0.000743223
4000	0.011649	0.000210312	0.000210312\\  0.00446559
4500	0.02747	0.000320357	0.000320357\\  0.0109004
5000	0.044763	0.00040529	0.00040529\\  0.0189663
5500	0.0601399	0.000465975	0.000465975\\  0.0275636
6000	0.0746519	0.000515136	0.000515136\\  0.0362924
6500	0.0883629	0.000556281	0.000556281\\  0.0449638
7000	0.101778	0.000592607	0.000592607\\  0.0535537
7500	0.116808	0.000629522	0.000629522\\  0.0622577
8000	0.130831	0.000660929	0.000660929\\  0.07093

2500	0	1.92071e-06	1.92071e-06\\  0
3000	0	1.92071e-06	1.92071e-06\\  0
3500	0.00147	7.5115e-05	7.5115e-05\\  0.000659632
4000	0.011284	0.000207029	0.000207029\\  0.00428077
4500	0.027386	0.00031988	0.00031988\\  0.0107228
5000	0.045547	0.000408655	0.000408655\\  0.0189901
5500	0.0606169	0.0004677	0.0004677\\  0.0276732
6000	0.0748609	0.000515798	0.000515798\\  0.0364162
6500	0.0886299	0.000557039	0.000557039\\  0.0451066
7000	0.101895	0.000592908	0.000592908\\  0.0537065
7500	0.11671	0.000629293	0.000629293\\  0.0624055
8000	0.130881	0.000661036	0.000661036\\  0.071077

2500	0	1.92071e-06	1.92071e-06\\  0
3000	6.99999e-06	5.52981e-06	5.52981e-06\\  4.80124e-06
3500	0.001292	7.043e-05	7.043e-05\\  0.000587141
4000	0.011406	0.000208132	0.000208132\\  0.00426722
4500	0.027624	0.000321228	0.000321228\\  0.0107828
5000	0.045004	0.000406328	0.000406328\\  0.0189271
5500	0.0603769	0.000466833	0.000466833\\  0.0275717
6000	0.0749659	0.00051613	0.00051613\\  0.0363551
6500	0.0881339	0.000555629	0.000555629\\  0.0450056
7000	0.101906	0.000592937	0.000592937\\  0.053616
7500	0.115374	0.000626154	0.000626154\\  0.0621687
8000	0.130457	0.000660125	0.000660125\\  0.070817

2500	0	1.92071e-06	1.92071e-06\\  0
3000	0	1.92071e-06	1.92071e-06\\  0
3500	0.00134	7.17236e-05	7.17236e-05\\  0.000602827
4000	0.011345	0.000207581	0.000207581\\  0.00425164
4500	0.027725	0.000321798	0.000321798\\  0.0108035
5000	0.044899	0.000405876	0.000405876\\  0.0189057
5500	0.0608829	0.000468659	0.000468659\\  0.0276452
6000	0.0743149	0.000514065	0.000514065\\  0.0363108
6500	0.0882769	0.000556036	0.000556036\\  0.0449892
7000	0.10159	0.000592121	0.000592121\\  0.0535701
7500	0.116053	0.000627753	0.000627753\\  0.0622074
8000	0.131332	0.000662002	0.000662002\\  0.0709399

BBP RESULTS
2500	0	0.0	0.0\\
3000	2.06951e-06	3.898611162326645e-06	3.898611162326645e-06\\
3500	0.00064820575	0.00011231740657980044	0.00011231740657980044\\
4000	0.004316305	0.00015949223424781178	0.00015949223424781178\\
4500	0.010802375	0.00011738269418711206	0.00011738269418711206\\
5000	0.0189473	6.046257140669338e-05	6.046257140669338e-05\\
5500	0.027613425000000004	8.621144395056567e-05	8.621144395056567e-05\\
6000	0.036343625000000004	8.763912207292292e-05	8.763912207292292e-05\\
6500	0.0450163	9.962310855693061e-05	9.962310855693061e-05\\
7000	0.053611575	0.00010908886964758703	0.00010908886964758703\\
7500	0.062259825	0.00016505279350467967	0.00016505279350467967\\
8000	0.070940975	0.00016938420978412208	0.00016938420978412208\\
