2500	0.025196	0.00030717	0.00030717\\  0.0252918
3000	0.0654249	0.000484649	0.000484649\\  0.0453274
3500	0.101493	0.00059187	0.00059187\\  0.0640673
4000	0.132113	0.000663669	0.000663669\\  0.0810986
4500	0.161451	0.00072116	0.00072116\\  0.097145
5000	0.192511	0.000772757	0.000772757\\  0.113052
5500	0.219579	0.000811347	0.000811347\\  0.128285
6000	0.245796	0.000843875	0.000843875\\  0.142989
6500	0.269863	0.000870002	0.000870002\\  0.157078
7000	0.291734	0.000890919	0.000890919\\  0.170517
7500	0.314	0.000909648	0.000909648\\  0.183565
8000	0.33129	0.000922506	0.000922506\\  0.195873

2500	0.025071	0.000306426	0.000306426\\  0.0250801
3000	0.0660809	0.000486902	0.000486902\\  0.045545
3500	0.101057	0.000590741	0.000590741\\  0.0640117
4000	0.131952	0.000663326	0.000663326\\  0.0809936
4500	0.162365	0.000722804	0.000722804\\  0.0972621
5000	0.191103	0.000770597	0.000770597\\  0.11287
5500	0.21869	0.000810164	0.000810164\\  0.127976
6000	0.245298	0.000843298	0.000843298\\  0.142623
6500	0.26922	0.000869348	0.000869348\\  0.156716
7000	0.292117	0.000891262	0.000891262\\  0.170235
7500	0.311984	0.000908054	0.000908054\\  0.183096
8000	0.332254	0.000923182	0.000923182\\  0.195559

2500	0.025649	0.000309847	0.000309847\\  0.0255357
3000	0.0654079	0.000484591	0.000484591\\  0.0454446
3500	0.101727	0.000592475	0.000592475\\  0.0642388
4000	0.131267	0.000661863	0.000661863\\  0.0810026
4500	0.161449	0.000721156	0.000721156\\  0.0970541
5000	0.191716	0.000771539	0.000771539\\  0.112823
5500	0.218732	0.00081022	0.00081022\\  0.127971
6000	0.244621	0.000842511	0.000842511\\  0.142537
6500	0.269619	0.000869754	0.000869754\\  0.156663
7000	0.292195	0.000891332	0.000891332\\  0.170214
7500	0.3125	0.000908464	0.000908464\\  0.183163
8000	0.33158	0.00092271	0.00092271\\  0.195541

2500	0.025109	0.000306653	0.000306653\\  0.0251344
3000	0.0655599	0.000485114	0.000485114\\  0.0453031
3500	0.101526	0.000591955	0.000591955\\  0.0640756
4000	0.132248	0.000663956	0.000663956\\  0.0811122
4500	0.161707	0.000721621	0.000721621\\  0.0972192
5000	0.191847	0.00077174	0.00077174\\  0.112985
5500	0.2185	0.00080991	0.00080991\\  0.128116
6000	0.245376	0.000843389	0.000843389\\  0.142798
6500	0.269712	0.000869849	0.000869849\\  0.156921
7000	0.291087	0.000890337	0.000890337\\  0.170325
7500	0.312932	0.000908806	0.000908806\\  0.183301
8000	0.332037	0.00092303	0.00092303\\  0.195706

BBP RESULTS
2500	0.025260499999999998	0.0003250150057902961	0.0003250150057902961\\
3000	0.045405025	0.00017807848272938882	0.00017807848272938882\\
3500	0.06409835	0.00015568010462089523	0.00015568010462089523\\
4000	0.08105175	9.914341840425689e-05	9.914341840425689e-05\\
4500	0.0971701	0.00014514426688123095	0.00014514426688123095\\
5000	0.1129325	0.0001667193885990274	0.0001667193885990274\\
5500	0.128087	0.00023569805514659858	0.00023569805514659858\\
6000	0.14273675	0.0003185372147910967	0.0003185372147910967\\
6500	0.1568445	0.0003044591121336908	0.0003044591121336908\\
7000	0.17032275000000002	0.0002198437616241496	0.0002198437616241496\\
7500	0.18328125	0.00033022481223967965	0.00033022481223967965\\
8000	0.19566974999999998	0.00024559667240061197	0.00024559667240061197\\
