4500	2e-06	3.37223e-06	3.37223e-06\\  1.03082e-06
5000	0.001341	7.17503e-05	7.17503e-05\\  0.000730953
5500	0.010731	0.000201949	0.000201949\\  0.00433299
6000	0.02226	0.000289154	0.000289154\\  0.00920467
6500	0.038579	0.000377471	0.000377471\\  0.0155888
7000	0.0557919	0.000449851	0.000449851\\  0.0227889
7500	0.0735689	0.000511685	0.000511685\\  0.0305637
8000	0.0870399	0.000552501	0.000552501\\  0.0381173

4500	9.99999e-07	2.74418e-06	2.74418e-06\\  1.16431e-06
5000	0.001045	6.33543e-05	6.33543e-05\\  0.000570017
5500	0.010651	0.000201203	0.000201203\\  0.0042221
6000	0.02263	0.000291492	0.000291492\\  0.00924507
6500	0.037238	0.000371111	0.000371111\\  0.0153042
7000	0.0549599	0.000446681	0.000446681\\  0.0224411
7500	0.0732179	0.000510559	0.000510559\\  0.030212
8000	0.0874169	0.000553582	0.000553582\\  0.0378242

4500	0	1.92071e-06	1.92071e-06\\  0
5000	0.000988999	6.16367e-05	6.16367e-05\\  0.000528357
5500	0.010101	0.000195994	0.000195994\\  0.0039852
6000	0.02309	0.00029437	0.00029437\\  0.00915165
6500	0.037911	0.000374318	0.000374318\\  0.0153806
7000	0.0541579	0.000443598	0.000443598\\  0.0223623
7500	0.0726779	0.000508821	0.000508821\\  0.0300445
8000	0.0876529	0.000554257	0.000554257\\  0.0377175

4500	9.99999e-07	2.74418e-06	2.74418e-06\\  1.15843e-06
5000	0.001224	6.85552e-05	6.85552e-05\\  0.00066213
5500	0.01046	0.00019941	0.00019941\\  0.00421111
6000	0.023275	0.000295519	0.000295519\\  0.00938248
6500	0.037519	0.000372454	0.000372454\\  0.0154941
7000	0.0557419	0.000449662	0.000449662\\  0.0227186
7500	0.0727189	0.000508953	0.000508953\\  0.0303825
8000	0.0883499	0.000556244	0.000556244\\  0.0380995

BBP RESULTS
4500	8.3839e-07	8.947601894748642e-07	8.947601894748642e-07\\
5000	0.00062286425	0.00014511114482330354	0.00014511114482330354\\
5500	0.004187850000000001	0.00023213455800998015	0.00023213455800998015\\
6000	0.0092459675	0.00015708777202520774	0.00015708777202520774\\
6500	0.015441924999999999	0.00019921755355448642	0.00019921755355448642\\
7000	0.022577725	0.0003306210054891276	0.0003306210054891276\\
7500	0.030300675	0.00035505601265216325	0.00035505601265216325\\
8000	0.037939625	0.00031796719586948177	0.00031796719586948177\\
